SIC_ID	SIC_Division	SIC_Division_Name	Description	SIC_Major_Group	SIC_Major_Group_Name	Sub_Description	SIC 3
F	50-51	Wholesale Trade	https://siccode.com/en/siccodes/50-51/wholesale-trade-division	50	Wholesale Trade-Durable Goods	https://siccode.com/en/siccodes/50/wholesale-trade-durable-goods-major-group	503 - Lumber and other Construction Materials
F	50-51	Wholesale Trade	https://siccode.com/en/siccodes/50-51/wholesale-trade-division	50	Wholesale Trade-Durable Goods	https://siccode.com/en/siccodes/50/wholesale-trade-durable-goods-major-group	504 - Professional and Commercial Equipment and Supplies
F	50-51	Wholesale Trade	https://siccode.com/en/siccodes/50-51/wholesale-trade-division	50	Wholesale Trade-Durable Goods	https://siccode.com/en/siccodes/50/wholesale-trade-durable-goods-major-group	505 - Metals and Minerals, except Petroleum
F	50-51	Wholesale Trade	https://siccode.com/en/siccodes/50-51/wholesale-trade-division	50	Wholesale Trade-Durable Goods	https://siccode.com/en/siccodes/50/wholesale-trade-durable-goods-major-group	506 - Electrical Goods
F	50-51	Wholesale Trade	https://siccode.com/en/siccodes/50-51/wholesale-trade-division	50	Wholesale Trade-Durable Goods	https://siccode.com/en/siccodes/50/wholesale-trade-durable-goods-major-group	507 - Hardware, and Plumbing and Heating Equipment
F	50-51	Wholesale Trade	https://siccode.com/en/siccodes/50-51/wholesale-trade-division	50	Wholesale Trade-Durable Goods	https://siccode.com/en/siccodes/50/wholesale-trade-durable-goods-major-group	508 - Machinery, Equipment, and Supplies
F	50-51	Wholesale Trade	https://siccode.com/en/siccodes/50-51/wholesale-trade-division	50	Wholesale Trade-Durable Goods	https://siccode.com/en/siccodes/50/wholesale-trade-durable-goods-major-group	509 - Miscellaneous Durable Goods
F	50-51	Wholesale Trade	https://siccode.com/en/siccodes/50-51/wholesale-trade-division	51	Wholesale Trade-Nondurable Goods	https://siccode.com/en/siccodes/51/wholesale-trade-nondurable-goods-major-group	511 - Paper and Paper Products
F	50-51	Wholesale Trade	https://siccode.com/en/siccodes/50-51/wholesale-trade-division	51	Wholesale Trade-Nondurable Goods	https://siccode.com/en/siccodes/51/wholesale-trade-nondurable-goods-major-group	512 - Drugs, Drug Proprietaries, and Druggists' Sundries
F	50-51	Wholesale Trade	https://siccode.com/en/siccodes/50-51/wholesale-trade-division	51	Wholesale Trade-Nondurable Goods	https://siccode.com/en/siccodes/51/wholesale-trade-nondurable-goods-major-group	513 - Apparel, Piece Goods, and Notions
F	50-51	Wholesale Trade	https://siccode.com/en/siccodes/50-51/wholesale-trade-division	51	Wholesale Trade-Nondurable Goods	https://siccode.com/en/siccodes/51/wholesale-trade-nondurable-goods-major-group	514 - Groceries and Related Products
F	50-51	Wholesale Trade	https://siccode.com/en/siccodes/50-51/wholesale-trade-division	51	Wholesale Trade-Nondurable Goods	https://siccode.com/en/siccodes/51/wholesale-trade-nondurable-goods-major-group	515 - Farm-Product Raw Materials
F	50-51	Wholesale Trade	https://siccode.com/en/siccodes/50-51/wholesale-trade-division	51	Wholesale Trade-Nondurable Goods	https://siccode.com/en/siccodes/51/wholesale-trade-nondurable-goods-major-group	516 - Chemicals and Allied Products
F	50-51	Wholesale Trade	https://siccode.com/en/siccodes/50-51/wholesale-trade-division	51	Wholesale Trade-Nondurable Goods	https://siccode.com/en/siccodes/51/wholesale-trade-nondurable-goods-major-group	517 - Petroleum and Petroleum Products
F	50-51	Wholesale Trade	https://siccode.com/en/siccodes/50-51/wholesale-trade-division	51	Wholesale Trade-Nondurable Goods	https://siccode.com/en/siccodes/51/wholesale-trade-nondurable-goods-major-group	518 - Beer, Wine, and Distilled Alcoholic Beverages
F	50-51	Wholesale Trade	https://siccode.com/en/siccodes/50-51/wholesale-trade-division	51	Wholesale Trade-Nondurable Goods	https://siccode.com/en/siccodes/51/wholesale-trade-nondurable-goods-major-group	519 - Miscellaneous Non-Durable Goods
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	52	Building Materials, Hardware, Garden Supply, and Mobile Home Dealers	https://siccode.com/en/siccodes/52/building-materials-hardware-garden-supply-and-mobile-home-dealers-major-group	521 - Lumber and other Building Materials Dealers
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	52	Building Materials, Hardware, Garden Supply, and Mobile Home Dealers	https://siccode.com/en/siccodes/52/building-materials-hardware-garden-supply-and-mobile-home-dealers-major-group	523 - Paint, Glass, and Wallpaper Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	52	Building Materials, Hardware, Garden Supply, and Mobile Home Dealers	https://siccode.com/en/siccodes/52/building-materials-hardware-garden-supply-and-mobile-home-dealers-major-group	525 - Hardware Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	52	Building Materials, Hardware, Garden Supply, and Mobile Home Dealers	https://siccode.com/en/siccodes/52/building-materials-hardware-garden-supply-and-mobile-home-dealers-major-group	526 - Retail Nurseries, Lawn and Garden Supply Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	52	Building Materials, Hardware, Garden Supply, and Mobile Home Dealers	https://siccode.com/en/siccodes/52/building-materials-hardware-garden-supply-and-mobile-home-dealers-major-group	527 - Mobile Home Dealers
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	53	General Merchandise Stores	https://siccode.com/en/siccodes/53/general-merchandise-stores-major-group	531 - Department Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	53	General Merchandise Stores	https://siccode.com/en/siccodes/53/general-merchandise-stores-major-group	533 - Variety Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	53	General Merchandise Stores	https://siccode.com/en/siccodes/53/general-merchandise-stores-major-group	539 - Miscellaneous General Merchandise
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	54	Food Stores	https://siccode.com/en/siccodes/54/food-stores-major-group	541 - Grocery Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	54	Food Stores	https://siccode.com/en/siccodes/54/food-stores-major-group	542 - Meat and Fish (Seafood) Markets, including Freezer Provisioners
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	54	Food Stores	https://siccode.com/en/siccodes/54/food-stores-major-group	543 - Fruit Stores and Vegetable Markets
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	54	Food Stores	https://siccode.com/en/siccodes/54/food-stores-major-group	544 - Candy, Nut, and Confectionery Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	54	Food Stores	https://siccode.com/en/siccodes/54/food-stores-major-group	545 - Dairy Products Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	54	Food Stores	https://siccode.com/en/siccodes/54/food-stores-major-group	546 - Retail Bakeries
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	54	Food Stores	https://siccode.com/en/siccodes/54/food-stores-major-group	549 - Miscellaneous Food Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	55	Automotive Dealers and Gasoline Service Stations	https://siccode.com/en/siccodes/55/automotive-dealers-and-gasoline-service-stations-major-group	551 - Motor Vehicle Dealers (New and Used)
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	55	Automotive Dealers and Gasoline Service Stations	https://siccode.com/en/siccodes/55/automotive-dealers-and-gasoline-service-stations-major-group	552 - Motor Vehicle Dealers (Used Only)
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	55	Automotive Dealers and Gasoline Service Stations	https://siccode.com/en/siccodes/55/automotive-dealers-and-gasoline-service-stations-major-group	553 - Auto and Home Supply Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	55	Automotive Dealers and Gasoline Service Stations	https://siccode.com/en/siccodes/55/automotive-dealers-and-gasoline-service-stations-major-group	554 - Gasoline Service Stations
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	55	Automotive Dealers and Gasoline Service Stations	https://siccode.com/en/siccodes/55/automotive-dealers-and-gasoline-service-stations-major-group	555 - Boat Dealers
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	55	Automotive Dealers and Gasoline Service Stations	https://siccode.com/en/siccodes/55/automotive-dealers-and-gasoline-service-stations-major-group	556 - Recreation Vehicle Dealers
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	55	Automotive Dealers and Gasoline Service Stations	https://siccode.com/en/siccodes/55/automotive-dealers-and-gasoline-service-stations-major-group	557 - Motorcycle Dealers
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	55	Automotive Dealers and Gasoline Service Stations	https://siccode.com/en/siccodes/55/automotive-dealers-and-gasoline-service-stations-major-group	559 - Automotive Dealers, not elsewhere classified
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	56	Apparel and Accessory Stores	https://siccode.com/en/siccodes/56/apparel-and-accessory-stores-major-group	561 - Men's and Boys' Clothing and Accessory Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	56	Apparel and Accessory Stores	https://siccode.com/en/siccodes/56/apparel-and-accessory-stores-major-group	562 - Women's Clothing Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	56	Apparel and Accessory Stores	https://siccode.com/en/siccodes/56/apparel-and-accessory-stores-major-group	563 - Women's Accessory and Specialty Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	56	Apparel and Accessory Stores	https://siccode.com/en/siccodes/56/apparel-and-accessory-stores-major-group	564 - Children's and Infants' Wear Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	56	Apparel and Accessory Stores	https://siccode.com/en/siccodes/56/apparel-and-accessory-stores-major-group	565 - Family Clothing Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	56	Apparel and Accessory Stores	https://siccode.com/en/siccodes/56/apparel-and-accessory-stores-major-group	566 - Shoe Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	56	Apparel and Accessory Stores	https://siccode.com/en/siccodes/56/apparel-and-accessory-stores-major-group	569 - Miscellaneous Apparel and Accessory Stores 
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	57	Home Furniture, Furnishings, and Equipment Stores	https://siccode.com/en/siccodes/57/home-furniture-furnishings-and-equipment-stores-major-group	571 - Home Furniture and Furnishings Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	57	Home Furniture, Furnishings, and Equipment Stores	https://siccode.com/en/siccodes/57/home-furniture-furnishings-and-equipment-stores-major-group	572 - Household Appliance Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	57	Home Furniture, Furnishings, and Equipment Stores	https://siccode.com/en/siccodes/57/home-furniture-furnishings-and-equipment-stores-major-group	573 Radio, Television, Consumer Electronics, and Music Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	58	Eating and Drinking Places	https://siccode.com/en/siccodes/58/eating-and-drinking-places-major-group	581 - Eating and Drinking Places
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	59	Miscellaneous Retail	https://siccode.com/en/siccodes/59/miscellaneous-retail-major-group	591 - Drug Stores and Proprietary Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	59	Miscellaneous Retail	https://siccode.com/en/siccodes/59/miscellaneous-retail-major-group	592 - Liquor Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	59	Miscellaneous Retail	https://siccode.com/en/siccodes/59/miscellaneous-retail-major-group	593 - Used Merchandise Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	59	Miscellaneous Retail	https://siccode.com/en/siccodes/59/miscellaneous-retail-major-group	594 - Miscellaneous Shopping Goods Stores
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	59	Miscellaneous Retail	https://siccode.com/en/siccodes/59/miscellaneous-retail-major-group	596 - Nonstore Retailers
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	59	Miscellaneous Retail	https://siccode.com/en/siccodes/59/miscellaneous-retail-major-group	598 - Fuel Dealers
G	52-59	Retail Trade	https://siccode.com/en/siccodes/52-59/retail-trade-division	59	Miscellaneous Retail	https://siccode.com/en/siccodes/59/miscellaneous-retail-major-group	599 - Retail Stores, not elsewhere classified
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	60	Depository Institutions	https://siccode.com/en/siccodes/60/depository-institutions-major-group	601 - Central Reserve Depository Institutions
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	60	Depository Institutions	https://siccode.com/en/siccodes/60/depository-institutions-major-group	602 - Commercial Banks
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	60	Depository Institutions	https://siccode.com/en/siccodes/60/depository-institutions-major-group	603 - Savings Institutions
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	60	Depository Institutions	https://siccode.com/en/siccodes/60/depository-institutions-major-group	606 - Credit Unions
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	60	Depository Institutions	https://siccode.com/en/siccodes/60/depository-institutions-major-group	608 - Foreign Banking and Branches and Agencies of Foreign Banks
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	60	Depository Institutions	https://siccode.com/en/siccodes/60/depository-institutions-major-group	609 - Functions Related to Depository Bank
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	61	Non-Depository Credit Institutions	https://siccode.com/en/siccodes/61/non-depository-credit-institutions-major-group	611 - Federal and Federally-Sponsored Credit Agencies
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	61	Non-Depository Credit Institutions	https://siccode.com/en/siccodes/61/non-depository-credit-institutions-major-group	614 - Personal Credit Institutions
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	61	Non-Depository Credit Institutions	https://siccode.com/en/siccodes/61/non-depository-credit-institutions-major-group	615 - Business Credit Institutions
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	61	Non-Depository Credit Institutions	https://siccode.com/en/siccodes/61/non-depository-credit-institutions-major-group	616 - Mortgage Bankers and Brokers
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	62	Security and Commodity Brokers, Dealers, Exchanges, and Services	https://siccode.com/en/siccodes/62/security-and-commodity-brokers-dealers-exchanges-and-services-major-group	621 - Security Brokers, Dealers, and Flotation
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	62	Security and Commodity Brokers, Dealers, Exchanges, and Services	https://siccode.com/en/siccodes/62/security-and-commodity-brokers-dealers-exchanges-and-services-major-group	622 - Commodity Contracts Brokers and Dealers
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	62	Security and Commodity Brokers, Dealers, Exchanges, and Services	https://siccode.com/en/siccodes/62/security-and-commodity-brokers-dealers-exchanges-and-services-major-group	623 - Security and Commodity Exchanges
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	62	Security and Commodity Brokers, Dealers, Exchanges, and Services	https://siccode.com/en/siccodes/62/security-and-commodity-brokers-dealers-exchanges-and-services-major-group	628 - Services Allied with the Exchange of Securities
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	63	Insurance Carriers	https://siccode.com/en/siccodes/63/insurance-carriers-major-group	631 - Life Insurance
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	63	Insurance Carriers	https://siccode.com/en/siccodes/63/insurance-carriers-major-group	632 - Accident and Health Insurance and Medical
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	63	Insurance Carriers	https://siccode.com/en/siccodes/63/insurance-carriers-major-group	633 - Fire, Marine, and Casualty Insurance
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	63	Insurance Carriers	https://siccode.com/en/siccodes/63/insurance-carriers-major-group	635 - Surety Insurance
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	63	Insurance Carriers	https://siccode.com/en/siccodes/63/insurance-carriers-major-group	636 - Title Insurance
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	63	Insurance Carriers	https://siccode.com/en/siccodes/63/insurance-carriers-major-group	637 - Pension, Health, and Welfare Funds
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	63	Insurance Carriers	https://siccode.com/en/siccodes/63/insurance-carriers-major-group	639 - Insurance Carriers, not elsewhere classified
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	64	Insurance Agents, Brokers and Service	https://siccode.com/en/siccodes/64/insurance-agents-brokers-and-service-major-group	641 - Insurance Agents, Brokers and Service
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	65	Real Estate	https://siccode.com/en/siccodes/65/real-estate-major-group	651 - Real Estate Operators (except Developers) and Lessors
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	65	Real Estate	https://siccode.com/en/siccodes/65/real-estate-major-group	653 - Real Estate Agents and Managers
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	65	Real Estate	https://siccode.com/en/siccodes/65/real-estate-major-group	654 - Title Abstract Offices
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	65	Real Estate	https://siccode.com/en/siccodes/65/real-estate-major-group	655 - Land Subdividers and Developers
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	67	Holding and other Investment Offices	https://siccode.com/en/siccodes/67/holding-and-other-investment-offices-major-group	671 - Holding Offices
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	67	Holding and other Investment Offices	https://siccode.com/en/siccodes/67/holding-and-other-investment-offices-major-group	672 - Investment Offices
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	67	Holding and other Investment Offices	https://siccode.com/en/siccodes/67/holding-and-other-investment-offices-major-group	673 - Trusts
H	60-67	Finance, Insurance, Real Estate	https://siccode.com/en/siccodes/60-67/finance-insurance-real-estate-division	67	Holding and other Investment Offices	https://siccode.com/en/siccodes/67/holding-and-other-investment-offices-major-group	679 - Miscellaneous Investing
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	70	Hotels, Rooming Houses, Camps, and other Lodging Places	https://siccode.com/en/siccodes/70/hotels-rooming-houses-camps-and-other-lodging-places-major-group	701 - Hotels and Motels
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	70	Hotels, Rooming Houses, Camps, and other Lodging Places	https://siccode.com/en/siccodes/70/hotels-rooming-houses-camps-and-other-lodging-places-major-group	702 - Rooming and Boarding Houses
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	70	Hotels, Rooming Houses, Camps, and other Lodging Places	https://siccode.com/en/siccodes/70/hotels-rooming-houses-camps-and-other-lodging-places-major-group	703 - Camps and Recreational Vehicle Parks
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	70	Hotels, Rooming Houses, Camps, and other Lodging Places	https://siccode.com/en/siccodes/70/hotels-rooming-houses-camps-and-other-lodging-places-major-group	704 - Organization Hotels and Lodging
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	72	Personal Services	https://siccode.com/en/siccodes/72/personal-services-major-group	721 - Laundry, Cleaning, and Garment Services
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	72	Personal Services	https://siccode.com/en/siccodes/72/personal-services-major-group	722 - Photographic Studios, Portrait
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	72	Personal Services	https://siccode.com/en/siccodes/72/personal-services-major-group	723 - Beauty Shops
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	72	Personal Services	https://siccode.com/en/siccodes/72/personal-services-major-group	724 - Barber Shops
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	72	Personal Services	https://siccode.com/en/siccodes/72/personal-services-major-group	725 - Shoe Repair Shops and Shoeshine Parlors
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	72	Personal Services	https://siccode.com/en/siccodes/72/personal-services-major-group	726 - Funeral Service and Crematories
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	72	Personal Services	https://siccode.com/en/siccodes/72/personal-services-major-group	729 - Miscellaneous Personal Services
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	73	Business Services	https://siccode.com/en/siccodes/73/business-services-major-group	731 - Advertising
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	73	Business Services	https://siccode.com/en/siccodes/73/business-services-major-group	732 - Consumer Credit Reporting Agencies, Mercantile
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	73	Business Services	https://siccode.com/en/siccodes/73/business-services-major-group	733 - Mailing, Reproduction, Commercial Art and Photography, and Stenographic Services
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	73	Business Services	https://siccode.com/en/siccodes/73/business-services-major-group	734 - Services to Dwellings and other Buildings
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	73	Business Services	https://siccode.com/en/siccodes/73/business-services-major-group	735 - Miscellaneous Equipment Rental and Leasing
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	73	Business Services	https://siccode.com/en/siccodes/73/business-services-major-group	736 - Personnel Supply Services
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	73	Business Services	https://siccode.com/en/siccodes/73/business-services-major-group	737 - Computer Programming, Data Processing, and other Computer Related Services
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	73	Business Services	https://siccode.com/en/siccodes/73/business-services-major-group	738 - Miscellaneous Business Services
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	75	Automotive Repair, Services, and Parking	https://siccode.com/en/siccodes/75/automotive-repair-services-and-parking-major-group	751 - Automotive Rental and Leasing, without Drivers
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	75	Automotive Repair, Services, and Parking	https://siccode.com/en/siccodes/75/automotive-repair-services-and-parking-major-group	752 - Automobile Parking
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	75	Automotive Repair, Services, and Parking	https://siccode.com/en/siccodes/75/automotive-repair-services-and-parking-major-group	753 - Automotive Repair Shops
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	75	Automotive Repair, Services, and Parking	https://siccode.com/en/siccodes/75/automotive-repair-services-and-parking-major-group	754 - Automotive Services, except Repair
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	76	Miscellaneous Repair Services	https://siccode.com/en/siccodes/76/miscellaneous-repair-services-major-group	762 - Electrical Repair Shops
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	76	Miscellaneous Repair Services	https://siccode.com/en/siccodes/76/miscellaneous-repair-services-major-group	763 - Watch, Clock, and Jewelry Repair
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	76	Miscellaneous Repair Services	https://siccode.com/en/siccodes/76/miscellaneous-repair-services-major-group	764 - Reupholstery and Furniture Repair
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	76	Miscellaneous Repair Services	https://siccode.com/en/siccodes/76/miscellaneous-repair-services-major-group	769 - Miscellaneous Repair Shops and Repair
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	78	Motion Pictures	https://siccode.com/en/siccodes/78/motion-pictures-major-group	781 - Motion Picture Production and Allied Services
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	78	Motion Pictures	https://siccode.com/en/siccodes/78/motion-pictures-major-group	782 - Motion Picture Distribution and Allied Services
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	78	Motion Pictures	https://siccode.com/en/siccodes/78/motion-pictures-major-group	783 - Motion Picture Theaters
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	78	Motion Pictures	https://siccode.com/en/siccodes/78/motion-pictures-major-group	784 - Video Tape Rental
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	79	Amusement and Recreation Services	https://siccode.com/en/siccodes/79/amusement-and-recreation-services-major-group	791 - Dance Studios, Schools, and Halls
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	79	Amusement and Recreation Services	https://siccode.com/en/siccodes/79/amusement-and-recreation-services-major-group	792 - Theatrical Producers (except Motion Picture)
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	79	Amusement and Recreation Services	https://siccode.com/en/siccodes/79/amusement-and-recreation-services-major-group	793 - Bowling Centers
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	79	Amusement and Recreation Services	https://siccode.com/en/siccodes/79/amusement-and-recreation-services-major-group	794 - Commercial Sports
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	79	Amusement and Recreation Services	https://siccode.com/en/siccodes/79/amusement-and-recreation-services-major-group	799 - Miscellaneous Amusement and Recreation
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	80	Health Services	https://siccode.com/en/siccodes/80/health-services-major-group	801 - Offices and Clinics of Doctors of Medicine
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	80	Health Services	https://siccode.com/en/siccodes/80/health-services-major-group	802 - Offices and Clinics of Dentists
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	80	Health Services	https://siccode.com/en/siccodes/80/health-services-major-group	803 - Offices and Clinics of Doctors of Osteopathy
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	80	Health Services	https://siccode.com/en/siccodes/80/health-services-major-group	804 - Offices and Clinics of other Health Practitioners
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	80	Health Services	https://siccode.com/en/siccodes/80/health-services-major-group	805 - Nursing and Personal Care Facilities
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	80	Health Services	https://siccode.com/en/siccodes/80/health-services-major-group	806 - Hospitals
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	80	Health Services	https://siccode.com/en/siccodes/80/health-services-major-group	807 - Medical and Dental Laboratories
I	70-89	Services	https://siccode.com/en/siccodes/70-89/services-division	80	Health Services	https://siccode.com/en/siccodes/80/health-services-major-group	808 - Home Health Care Services
